from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,input_seg_size,num_mem_tokens,model_path,f1,best_valid_f1,precision,best_valid_precision,recall,best_valid_recall,accuracy,best_valid_accuracy,f1,best_valid_f1,precision,best_valid_precision,recall,best_valid_recall,accuracy,best_valid_accuracy
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,1996,,10.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996_mem10/run_2,0.9019607901573181,0.7346938848495483,0.9583333134651184,1.0,0.8518518805503845,0.7307692170143127,0.9264705777168274,0.796875,0.9019607901573181,0.7346938848495483,0.9583333134651184,1.0,0.8518518805503845,0.7307692170143127,0.9264705777168274,0.796875
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,1996,,10.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996_mem10/run_4,0.9200000166893005,0.7346938848495483,1.0,1.0,0.8518518805503845,0.692307710647583,0.9411764740943909,0.796875,0.9200000166893005,0.7346938848495483,1.0,1.0,0.8518518805503845,0.692307710647583,0.9411764740943909,0.796875
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,4,linear,486,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr5e-05_linear_adamw_wd1e-03_486_mem10_seg256/run_2,0.9056603908538818,0.7352941036224365,0.9230769276618958,0.9333333373069763,0.8888888955116272,0.9615384340286255,0.9264705777168274,0.796875,0.9056603908538818,0.7352941036224365,0.9230769276618958,0.9333333373069763,0.8888888955116272,0.9615384340286255,0.9264705777168274,0.796875
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,4,linear,486,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr5e-05_linear_adamw_wd1e-03_486_mem10_seg256/run_2,0.9230769276618958,0.7441860437393188,0.9599999785423279,1.0,0.8888888955116272,0.7692307829856873,0.9411764740943909,0.828125,0.9230769276618958,0.7441860437393188,0.9599999785423279,1.0,0.8888888955116272,0.7692307829856873,0.9411764740943909,0.828125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,4,linear,486,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr5e-05_linear_adamw_wd1e-03_486_mem10_seg256/run_1,0.9056603908538818,0.7441860437393188,0.9230769276618958,1.0,0.8888888955116272,0.807692289352417,0.9264705777168274,0.828125,0.9056603908538818,0.7441860437393188,0.9230769276618958,1.0,0.8888888955116272,0.807692289352417,0.9264705777168274,0.828125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,4,linear,486,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr5e-05_linear_adamw_wd1e-03_486_mem10_seg256/run_1,0.8846153616905212,0.6896551847457886,0.9200000166893005,0.9230769276618958,0.8518518805503845,1.0,0.9117646813392639,0.765625,0.8846153616905212,0.6896551847457886,0.9200000166893005,0.9230769276618958,0.8518518805503845,1.0,0.9117646813392639,0.765625
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,972,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_972_mem10_seg256/run_2,0.8888888955116272,0.7692307829856873,0.8888888955116272,1.0,0.8888888955116272,0.807692289352417,0.9117646813392639,0.828125,0.8888888955116272,0.7692307829856873,0.8888888955116272,1.0,0.8888888955116272,0.807692289352417,0.9117646813392639,0.828125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,972,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_972_mem10_seg256/run_2,0.9411764740943909,0.7692307829856873,1.0,1.0,0.8888888955116272,0.8461538553237915,0.9558823704719543,0.8125,0.9411764740943909,0.7692307829856873,1.0,1.0,0.8888888955116272,0.8461538553237915,0.9558823704719543,0.8125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,972,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_972_mem10_seg256/run_1,0.9056603908538818,0.7441860437393188,0.9230769276618958,1.0,0.8888888955116272,1.0,0.9264705777168274,0.828125,0.9056603908538818,0.7441860437393188,0.9230769276618958,1.0,0.8888888955116272,1.0,0.9264705777168274,0.828125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,972,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_972_mem10_seg256/run_1,0.8888888955116272,0.7924528121948242,0.8888888955116272,0.8571428656578064,0.8888888955116272,1.0,0.9117646813392639,0.828125,0.8888888955116272,0.7924528121948242,0.8888888955116272,0.8571428656578064,0.8888888955116272,1.0,0.9117646813392639,0.828125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,998,256.0,10.0,../../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_998_mem10/run_1,0.9019607901573181,0.7916666865348816,0.9583333134651184,1.0,0.8518518805503845,0.7692307829856873,0.9264705777168274,0.84375,0.9019607901573181,0.7916666865348816,0.9583333134651184,1.0,0.8518518805503845,0.7692307829856873,0.9264705777168274,0.84375
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,4,constant_with_warmup,486,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr5e-05_constant_with_warmup_adamw_wd1e-03_486_mem10_seg256/run_2,0.9056603908538818,0.7272727489471436,0.9230769276618958,0.8235294222831726,0.8888888955116272,1.0,0.9264705777168274,0.765625,0.9056603908538818,0.7272727489471436,0.9230769276618958,0.8235294222831726,0.8888888955116272,1.0,0.9264705777168274,0.765625
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,4,constant_with_warmup,486,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr5e-05_constant_with_warmup_adamw_wd1e-03_486_mem10_seg256/run_2,0.9230769276618958,0.7346938848495483,0.9599999785423279,0.8333333134651184,0.8888888955116272,0.8846153616905212,0.9411764740943909,0.796875,0.9230769276618958,0.7346938848495483,0.9599999785423279,0.8333333134651184,0.8888888955116272,0.8846153616905212,0.9411764740943909,0.796875
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,4,constant_with_warmup,486,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr5e-05_constant_with_warmup_adamw_wd1e-03_486_mem10_seg256/run_1,0.9056603908538818,0.7843137383460999,0.9230769276618958,1.0,0.8888888955116272,0.8461538553237915,0.9264705777168274,0.828125,0.9056603908538818,0.7843137383460999,0.9230769276618958,1.0,0.8888888955116272,0.8461538553237915,0.9264705777168274,0.828125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,4,constant_with_warmup,486,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr5e-05_constant_with_warmup_adamw_wd1e-03_486_mem10_seg256/run_1,0.8846153616905212,0.7547169923782349,0.9200000166893005,0.9090909361839294,0.8518518805503845,0.7692307829856873,0.9117646813392639,0.796875,0.8846153616905212,0.7547169923782349,0.9200000166893005,0.9090909361839294,0.8518518805503845,0.7692307829856873,0.9117646813392639,0.796875
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,256,256.0,0.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_256_mem0_seg256/run_3,0.9019607901573181,0.625,0.9583333134651184,0.7222222089767456,0.8518518805503845,1.0,0.9242424368858337,0.71875,0.9019607901573181,0.625,0.9583333134651184,0.7222222089767456,0.8518518805503845,1.0,0.9242424368858337,0.71875
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,256,256.0,0.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_256_mem0_seg256/run_2,0.9019607901573181,0.6666666865348816,0.9583333134651184,1.0,0.8518518805503845,0.9230769276618958,0.9242424368858337,0.75,0.9019607901573181,0.6666666865348816,0.9583333134651184,1.0,0.8518518805503845,0.9230769276618958,0.9242424368858337,0.75
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,256,256.0,0.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_256_mem0_seg256/run_1,0.9230769276618958,0.7142857313156128,0.9599999785423279,1.0,0.8888888955116272,0.7692307829856873,0.939393937587738,0.78125,0.9230769276618958,0.7142857313156128,0.9599999785423279,1.0,0.8888888955116272,0.7692307829856873,0.939393937587738,0.78125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,4,constant_with_warmup,972,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr5e-05_constant_with_warmup_adamw_wd1e-03_972_mem10_seg256/run_2,0.9615384340286255,0.8444444537162781,1.0,1.0,0.9259259104728699,0.8846153616905212,0.970588207244873,0.890625,0.9615384340286255,0.8444444537162781,1.0,1.0,0.9259259104728699,0.8846153616905212,0.970588207244873,0.890625
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,4,constant_with_warmup,972,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr5e-05_constant_with_warmup_adamw_wd1e-03_972_mem10_seg256/run_1,0.9433962106704712,0.8571428656578064,0.9615384340286255,1.0,0.9259259104728699,0.807692289352417,0.9558823704719543,0.890625,0.9433962106704712,0.8571428656578064,0.9615384340286255,1.0,0.9259259104728699,0.807692289352417,0.9558823704719543,0.890625
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,4,constant_with_warmup,972,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr5e-05_constant_with_warmup_adamw_wd1e-03_972_mem10_seg256/run_1,0.9230769276618958,0.739130437374115,0.9599999785423279,1.0,0.8888888955116272,0.8461538553237915,0.9411764740943909,0.8125,0.9230769276618958,0.739130437374115,0.9599999785423279,1.0,0.8888888955116272,0.8461538553237915,0.9411764740943909,0.8125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,818,,100.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_818_mem100/run_3,0.9019607901573181,0.6829268336296082,0.9583333134651184,1.0,0.8518518805503845,1.0,0.9264705777168274,0.796875,0.9019607901573181,0.6829268336296082,0.9583333134651184,1.0,0.8518518805503845,1.0,0.9264705777168274,0.796875
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,818,,100.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_818_mem100/run_3,0.9230769276618958,0.7450980544090271,0.9599999785423279,1.0,0.8888888955116272,0.807692289352417,0.9411764740943909,0.796875,0.9230769276618958,0.7450980544090271,0.9599999785423279,1.0,0.8888888955116272,0.807692289352417,0.9411764740943909,0.796875
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,818,,100.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_818_mem100/run_3,0.9019607901573181,0.75,0.9583333134651184,1.0,0.8518518805503845,0.807692289352417,0.9264705777168274,0.8125,0.9019607901573181,0.75,0.9583333134651184,1.0,0.8518518805503845,0.807692289352417,0.9264705777168274,0.8125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,818,,100.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_818_mem100/run_3,0.9019607901573181,0.7346938848495483,0.9583333134651184,0.9333333373069763,0.8518518805503845,0.7692307829856873,0.9264705777168274,0.796875,0.9019607901573181,0.7346938848495483,0.9583333134651184,0.9333333373069763,0.8518518805503845,0.7692307829856873,0.9264705777168274,0.796875
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,818,,100.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_818_mem100/run_3,0.9230769276618958,0.7555555701255798,0.9599999785423279,0.9333333373069763,0.8888888955116272,1.0,0.9411764740943909,0.828125,0.9230769276618958,0.7555555701255798,0.9599999785423279,0.9333333373069763,0.8888888955116272,1.0,0.9411764740943909,0.828125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,818,,100.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_818_mem100/run_2,0.9230769276618958,0.8235294222831726,0.9599999785423279,1.0,0.8888888955116272,1.0,0.9411764740943909,0.859375,0.9230769276618958,0.8235294222831726,0.9599999785423279,1.0,0.8888888955116272,1.0,0.9411764740943909,0.859375
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,818,,100.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_818_mem100/run_2,0.9200000166893005,0.7547169923782349,1.0,0.9166666865348816,0.8518518805503845,0.7692307829856873,0.9411764740943909,0.796875,0.9200000166893005,0.7547169923782349,1.0,0.9166666865348816,0.8518518805503845,0.7692307829856873,0.9411764740943909,0.796875
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,818,,100.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_818_mem100/run_2,0.9019607901573181,0.7346938848495483,0.9583333134651184,0.9333333373069763,0.8518518805503845,0.7692307829856873,0.9264705777168274,0.796875,0.9019607901573181,0.7346938848495483,0.9583333134651184,0.9333333373069763,0.8518518805503845,0.7692307829856873,0.9264705777168274,0.796875
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,818,,100.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_818_mem100/run_2,0.9056603908538818,0.8333333134651184,0.9230769276618958,1.0,0.8888888955116272,1.0,0.9264705777168274,0.875,0.9056603908538818,0.8333333134651184,0.9230769276618958,1.0,0.8888888955116272,1.0,0.9264705777168274,0.875
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,818,,100.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_818_mem100/run_2,0.9230769276618958,0.75,0.9599999785423279,1.0,0.8888888955116272,0.7307692170143127,0.9411764740943909,0.8125,0.9230769276618958,0.75,0.9599999785423279,1.0,0.8888888955116272,0.7307692170143127,0.9411764740943909,0.8125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,818,,100.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_818_mem100/run_1,0.8799999952316284,0.7599999904632568,0.95652174949646,1.0,0.8148148059844971,0.7307692170143127,0.9117646813392639,0.8125,0.8799999952316284,0.7599999904632568,0.95652174949646,1.0,0.8148148059844971,0.7307692170143127,0.9117646813392639,0.8125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,818,,100.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_818_mem100/run_1,0.9019607901573181,0.7407407164573669,0.9583333134651184,1.0,0.8518518805503845,0.7692307829856873,0.9264705777168274,0.796875,0.9019607901573181,0.7407407164573669,0.9583333134651184,1.0,0.8518518805503845,0.7692307829856873,0.9264705777168274,0.796875
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,818,,100.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_818_mem100/run_1,0.9019607901573181,0.7599999904632568,0.9583333134651184,1.0,0.8518518805503845,0.7307692170143127,0.9264705777168274,0.8125,0.9019607901573181,0.7599999904632568,0.9583333134651184,1.0,0.8518518805503845,0.7307692170143127,0.9264705777168274,0.8125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,818,,100.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_818_mem100/run_1,0.8799999952316284,0.7234042286872864,0.95652174949646,1.0,0.8148148059844971,0.9615384340286255,0.9117646813392639,0.8125,0.8799999952316284,0.7234042286872864,0.95652174949646,1.0,0.8148148059844971,0.9615384340286255,0.9117646813392639,0.8125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,4,linear,972,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr5e-05_linear_adamw_wd1e-03_972_mem10_seg256/run_2,0.9411764740943909,0.8181818127632141,1.0,1.0,0.8888888955116272,0.7307692170143127,0.9558823704719543,0.875,0.9411764740943909,0.8181818127632141,1.0,1.0,0.8888888955116272,0.7307692170143127,0.9558823704719543,0.875
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,4,linear,972,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr5e-05_linear_adamw_wd1e-03_972_mem10_seg256/run_2,,0.7755101919174194,,0.9411764740943909,,0.8846153616905212,,0.828125,,0.7755101919174194,,0.9411764740943909,,0.8846153616905212,,0.828125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,4,linear,972,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr5e-05_linear_adamw_wd1e-03_972_mem10_seg256/run_1,0.8799999952316284,0.75,0.95652174949646,0.9230769276618958,0.8148148059844971,1.0,0.9117646813392639,0.8125,0.8799999952316284,0.75,0.95652174949646,0.9230769276618958,0.8148148059844971,1.0,0.9117646813392639,0.8125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,4,linear,972,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr5e-05_linear_adamw_wd1e-03_972_mem10_seg256/run_1,0.9259259104728699,0.8181818127632141,0.9259259104728699,1.0,0.9259259104728699,0.7692307829856873,0.9411764740943909,0.875,0.9259259104728699,0.8181818127632141,0.9259259104728699,1.0,0.9259259104728699,0.7692307829856873,0.9411764740943909,0.875
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,512,,0.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_512_mem0/run_2,0.8799999952316284,0.7727272510528564,0.95652174949646,0.9444444179534912,0.8148148059844971,0.807692289352417,0.9117646813392639,0.84375,0.8799999952316284,0.7727272510528564,0.95652174949646,0.9444444179534912,0.8148148059844971,0.807692289352417,0.9117646813392639,0.84375
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,512,,0.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_512_mem0/run_1,0.9230769276618958,0.807692289352417,0.9599999785423279,0.9166666865348816,0.8888888955116272,0.807692289352417,0.9411764740943909,0.84375,0.9230769276618958,0.807692289352417,0.9599999785423279,0.9166666865348816,0.8888888955116272,0.807692289352417,0.9411764740943909,0.84375
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,512,,0.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_512_mem0/run_1,0.9230769276618958,0.7599999904632568,0.9599999785423279,0.8571428656578064,0.8888888955116272,1.0,0.9411764740943909,0.8125,0.9230769276618958,0.7599999904632568,0.9599999785423279,0.8571428656578064,0.8888888955116272,1.0,0.9411764740943909,0.8125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,512,,0.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_512_mem0/run_1,,0.6909090876579285,,0.8571428656578064,,0.8846153616905212,,0.734375,,0.6909090876579285,,0.8571428656578064,,0.8846153616905212,,0.734375
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,486,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_486_mem10_seg256/run_2,0.9056603908538818,0.7555555701255798,0.9230769276618958,0.9230769276618958,0.8888888955116272,0.8846153616905212,0.9264705777168274,0.828125,0.9056603908538818,0.7555555701255798,0.9230769276618958,0.9230769276618958,0.8888888955116272,0.8846153616905212,0.9264705777168274,0.828125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,486,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_486_mem10_seg256/run_2,0.9230769276618958,0.7555555701255798,0.9599999785423279,0.9375,0.8888888955116272,0.7692307829856873,0.9411764740943909,0.828125,0.9230769276618958,0.7555555701255798,0.9599999785423279,0.9375,0.8888888955116272,0.7692307829856873,0.9411764740943909,0.828125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,486,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_486_mem10_seg256/run_1,0.8846153616905212,0.6896551847457886,0.9200000166893005,0.9090909361839294,0.8518518805503845,0.7692307829856873,0.9117646813392639,0.765625,0.8846153616905212,0.6896551847457886,0.9200000166893005,0.9090909361839294,0.8518518805503845,0.7692307829856873,0.9117646813392639,0.765625
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,486,256.0,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_486_mem10_seg256/run_1,0.9230769276618958,0.7111111283302307,0.9599999785423279,0.8888888955116272,0.8888888955116272,0.9230769276618958,0.9411764740943909,0.796875,0.9230769276618958,0.7111111283302307,0.9599999785423279,0.8888888955116272,0.8888888955116272,0.9230769276618958,0.9411764740943909,0.796875
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,1227,,100.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1227_mem100/run_3,0.8235294222831726,0.6818181872367859,0.875,1.0,0.7777777910232544,0.6538461446762085,0.8676470518112183,0.78125,0.8235294222831726,0.6818181872367859,0.875,1.0,0.7777777910232544,0.6538461446762085,0.8676470518112183,0.78125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,1227,,100.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1227_mem100/run_2,0.8799999952316284,0.7200000286102295,0.95652174949646,1.0,0.8148148059844971,0.7692307829856873,0.9117646813392639,0.78125,0.8799999952316284,0.7200000286102295,0.95652174949646,1.0,0.8148148059844971,0.7692307829856873,0.9117646813392639,0.78125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,1227,,100.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1227_mem100/run_1,0.8799999952316284,0.7857142686843872,0.95652174949646,0.9375,0.8148148059844971,0.9230769276618958,0.9117646813392639,0.828125,0.8799999952316284,0.7857142686843872,0.95652174949646,0.9375,0.8148148059844971,0.9230769276618958,0.9117646813392639,0.828125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,1227,,100.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1227_mem100/run_4,0.8799999952316284,0.6818181872367859,0.95652174949646,1.0,0.8148148059844971,0.692307710647583,0.9117646813392639,0.78125,0.8799999952316284,0.6818181872367859,0.95652174949646,1.0,0.8148148059844971,0.692307710647583,0.9117646813392639,0.78125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,768,256.0,10.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_768_mem10_seg256/run_3,0.8510638475418091,0.7083333134651184,1.0,1.0,0.7407407164573669,0.8461538553237915,0.8970588445663452,0.8125,0.8510638475418091,0.7083333134651184,1.0,1.0,0.7407407164573669,0.8461538553237915,0.8970588445663452,0.8125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,768,256.0,10.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_768_mem10_seg256/run_2,0.9200000166893005,0.800000011920929,1.0,0.8421052694320679,0.8518518805503845,1.0,0.9411764740943909,0.84375,0.9200000166893005,0.800000011920929,1.0,0.8421052694320679,0.8518518805503845,1.0,0.9411764740943909,0.84375
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,768,256.0,10.0,../runs/finetune/hyperpartisan_news_detection/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_768_mem10_seg256/run_1,0.8846153616905212,0.75,0.9200000166893005,1.0,0.8518518805503845,0.7307692170143127,0.9117646813392639,0.8125,0.8846153616905212,0.75,0.9200000166893005,1.0,0.8518518805503845,0.7307692170143127,0.9117646813392639,0.8125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,4,linear,998,,10.0,../runs/finetune/gridsearch/hyperpartisan_news_detection/bert-base-cased/lr5e-05_linear_adamw_wd1e-03_998_mem10/run_3,0.9019607901573181,0.7272727489471436,0.9583333134651184,0.8888888955116272,0.8518518805503845,1.0,0.9264705777168274,0.8125,0.9019607901573181,0.7272727489471436,0.9583333134651184,0.8888888955116272,0.8518518805503845,1.0,0.9264705777168274,0.8125
