task_name,from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,input_seg_size,num_mem_tokens,segment_ordering,padding_side,model_path,sum_loss,inter_layer_memory,num_steps,best_valid_exact_match
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,998,,10.0,repeat_first,right,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_998_mem10_repeat_first_pad_right_sl/run_1,True,False,5000,70.67308044433594
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,1996,,10.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_1996_mem10_sum_loss/run_3,True,,5000,69.42308044433594
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,1996,,10.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_1996_mem10_sum_loss/run_2,True,,5000,72.59615325927734
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,998,,10.0,regular,left,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_998_mem10_sl_ilm_regular/run_3,True,True,5000,73.46154022216797
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,998,,10.0,regular,left,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_998_mem10_sl_ilm_regular/run_4,True,True,5000,73.36538696289062
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,2,linear,1377,,50.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_1377_mem50_sum_loss/run_2,True,,5000,73.0250473022461
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,2,linear,1377,,50.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_1377_mem50_sum_loss/run_1,True,,5000,73.3140640258789
contract_nli,roberta-base,,modeling_rmt_ilp:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,998,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_998_mem10_ilp0/run_2,True,,5000,75.33718872070312
contract_nli,roberta-base,,modeling_rmt_ilp:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,998,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_998_mem10_ilp0/run_1,True,,5000,72.73603057861328
contract_nli,roberta-base,,modeling_rmt_ilp:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,998,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_998_mem10_ilp0/run_1,True,,400,56.743736267089844
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,998,,10.0,bidirectional,left,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_998_mem10_sl_ilm_bidirectional/run_3,True,True,5000,72.59615325927734
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,998,,10.0,bidirectional,left,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_998_mem10_sl_ilm_bidirectional/run_4,True,True,5000,72.59615325927734
contract_nli,roberta-base,,modeling_rmt_ilp:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,constant_with_warmup,998,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_constant_with_warmup_adamw_wd1e-03_998_mem10_ilp0/run_2,True,,5000,73.79576110839844
contract_nli,roberta-base,,modeling_rmt_ilp:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,constant_with_warmup,998,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_constant_with_warmup_adamw_wd1e-03_998_mem10_ilp0/run_1,True,,5000,73.21772766113281
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,2,linear,998,,0.0,regular,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_998_mem0/run_1,True,False,5000,58.76686096191406
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,968,,25.0,repeat_first,left,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03__mem25_sl_ilm_repeat_first/run_2,True,True,5000,72.78845977783203
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,bidirectional,left,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm_bidirectional/run_2,True,True,5000,72.5
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,bidirectional,left,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm_bidirectional/run_2,True,True,5000,73.75
contract_nli,roberta-base,,modeling_rmt_ilp:RMTEncoderForSequenceClassification,encoder,1e-05,1,2,linear,998,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_998_mem10_sum_loss_bs16x1x2/run_1,True,,0,9.152215957641602
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_1497_mem10_sum_loss/run_3,True,,5000,72.40384674072266
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_1497_mem10_sum_loss/run_2,True,,5000,73.65384674072266
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_1497_mem10_sum_loss/run_4,True,,5000,72.98076629638672
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,repeat_first,left,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm_repeat_first/run_2,True,True,5000,72.78845977783203
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,repeat_first,left,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm_repeat_first/run_2,True,True,5000,72.98076629638672
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,regular,left,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm/run_2,True,True,5000,73.36538696289062
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,regular,left,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm/run_2,True,True,5000,73.46154022216797
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,regular,left,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm/run_1,True,True,5000,72.69230651855469
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,regular,left,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm/run_1,True,True,5000,72.78845977783203
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,2,linear,918,,50.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_918_mem50_sum_loss/run_2,True,,5000,73.41040802001953
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,2,linear,918,,50.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_918_mem50_sum_loss/run_1,True,,5000,73.89209747314453
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1377,,50.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_1377_mem50/run_2,False,,5000,61.44230651855469
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1377,,50.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_1377_mem50/run_1,False,,5000,65.67308044433594
contract_nli,roberta-base,,modeling_rmt_ilp:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,constant_with_warmup,1497,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_constant_with_warmup_adamw_wd1e-03_1497_mem10_ilp0/run_2,True,,5000,73.60308074951172
contract_nli,roberta-base,,modeling_rmt_ilp:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,constant_with_warmup,1497,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_constant_with_warmup_adamw_wd1e-03_1497_mem10_ilp0/run_1,True,,5000,73.12138366699219
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1996,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_1996_mem10_sum_loss/run_3,True,,5000,72.88461303710938
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1996,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_1996_mem10_sum_loss/run_2,True,,5000,72.88461303710938
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1996,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_1996_mem10_sum_loss/run_4,True,,5000,71.82691955566406
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,968,,25.0,bidirectional,left,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03__mem25_sl_ilm_bidirectional/run_2,True,True,5000,73.84615325927734
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,2,linear,998,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_998_mem10_sum_loss/run_3,True,,5000,73.3140640258789
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,2,linear,998,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_998_mem10_sum_loss/run_4,True,,5000,74.7591552734375
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1016,,1.0,regular,left,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03__mem1_sl/run_1,True,False,1800,71.44230651855469
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,968,,25.0,regular,left,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03__mem25_sl_ilm/run_2,True,True,5000,73.46154022216797
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,968,,25.0,regular,left,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03__mem25_sl_ilm/run_1,True,True,5000,74.32691955566406
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,1497,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_constant_with_warmup_adamw_wd1e-03_1497_mem10_sum_loss/run_3,True,,5000,72.5
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,1497,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_constant_with_warmup_adamw_wd1e-03_1497_mem10_sum_loss/run_2,True,,5000,73.36538696289062
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,1936,,25.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_constant_with_warmup_adamw_wd1e-03_1936_mem25_sum_loss/run_3,True,,5000,72.40384674072266
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,1936,,25.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_constant_with_warmup_adamw_wd1e-03_1936_mem25_sum_loss/run_2,True,,5000,72.30769348144531
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,2,linear,1497,,0.0,regular,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_1497_mem0/run_1,True,False,5000,56.8400764465332
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,2,linear,1996,,0.0,regular,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_1996_mem0/run_1,True,False,2900,58.6705207824707
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,1452,,25.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_constant_with_warmup_adamw_wd1e-03_1452_mem25_sum_loss/run_3,True,,5000,73.94230651855469
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,1452,,25.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_constant_with_warmup_adamw_wd1e-03_1452_mem25_sum_loss/run_2,True,,5000,73.07691955566406
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,998,,10.0,repeat_first,left,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_998_mem10_sl_ilm_repeat_first/run_3,True,True,5000,72.01923370361328
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,998,,10.0,repeat_first,left,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_998_mem10_sl_ilm_repeat_first/run_4,True,True,5000,71.92308044433594
contract_nli,roberta-base,,modeling_rmt_ilp:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,1497,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_1497_mem10_ilp0/run_2,True,,5000,73.50674438476562
contract_nli,roberta-base,,modeling_rmt_ilp:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,1497,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_1497_mem10_ilp0/run_1,True,,5000,73.3140640258789
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,918,,50.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_918_mem50/run_2,False,,5000,73.17308044433594
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,918,,50.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_linear_adamw_wd1e-03_918_mem50/run_1,False,,5000,73.75
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,1996,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_constant_with_warmup_adamw_wd1e-03_1996_mem10_sum_loss/run_3,True,,5000,73.36538696289062
contract_nli,roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,1996,,10.0,,,../runs/finetune/debug/contract_nli/roberta-base/lr1e-05_constant_with_warmup_adamw_wd1e-03_1996_mem10_sum_loss/run_2,True,,5000,72.98076629638672
contract_nli,facebook/bart-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0002,1,2,constant_with_warmup,500,,0.0,regular,,../runs/finetune/debug/contract_nli/facebook/bart-base/lr2e-04_constant_with_warmup_adamw_wd1e-03_500_mem0_sum_loss/run_1,True,False,8960,90.8478012084961
contract_nli,facebook/bart-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,1e-05,1,2,constant_with_warmup,1000,,10.0,regular,,../runs/finetune/debug/contract_nli/facebook/bart-base/lr1e-05_constant_with_warmup_adamw_wd1e-03_1000_mem10_sum_loss/run_2,True,False,9000,73.60310363769531
contract_nli,facebook/bart-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,1e-05,1,2,constant_with_warmup,1000,,10.0,regular,,../runs/finetune/debug/contract_nli/facebook/bart-base/lr1e-05_constant_with_warmup_adamw_wd1e-03_1000_mem10_sum_loss/run_1,True,False,9000,73.31410217285156
contract_nli,facebook/bart-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,1e-05,1,2,constant_with_warmup,500,,10.0,regular,,../runs/finetune/debug/contract_nli/facebook/bart-base/lr1e-05_constant_with_warmup_adamw_wd1e-03_500_mem10_sum_loss/run_2,True,False,9000,73.31410217285156
contract_nli,facebook/bart-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,1e-05,1,2,constant_with_warmup,500,,10.0,regular,,../runs/finetune/debug/contract_nli/facebook/bart-base/lr1e-05_constant_with_warmup_adamw_wd1e-03_500_mem10_sum_loss/run_1,True,False,9000,73.21769714355469
contract_nli,facebook/bart-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0002,1,2,constant_with_warmup,512,,0.0,regular,,../runs/finetune/debug/contract_nli/facebook/bart-base/lr2e-04_constant_with_warmup_adamw_wd1e-03_512_mem0_sum_loss/run_1,True,False,8960,57.321800231933594
contract_nli,facebook/bart-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,1e-05,1,2,constant_with_warmup,500,,0.0,regular,,../runs/finetune/debug/contract_nli/facebook/bart-base/lr1e-05_constant_with_warmup_adamw_wd1e-03_500_mem0_sum_loss/run_1,True,False,8960,72.92870330810547
contract_nli,facebook/bart-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0002,1,2,constant_with_warmup,500,,10.0,regular,,../runs/finetune/debug/contract_nli/facebook/bart-base/lr2e-04_constant_with_warmup_adamw_wd1e-03_500_mem10_sum_loss/run_3,True,False,8960,90.8478012084961
contract_nli,facebook/bart-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0002,1,2,constant_with_warmup,500,,10.0,regular,,../runs/finetune/debug/contract_nli/facebook/bart-base/lr2e-04_constant_with_warmup_adamw_wd1e-03_500_mem10_sum_loss/run_2,True,False,9000,64.35449981689453
contract_nli,facebook/bart-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0002,1,2,constant_with_warmup,500,,10.0,regular,,../runs/finetune/debug/contract_nli/facebook/bart-base/lr2e-04_constant_with_warmup_adamw_wd1e-03_500_mem10_sum_loss/run_1,True,False,9000,90.8478012084961
contract_nli,facebook/bart-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0002,1,2,constant_with_warmup,500,,10.0,regular,,../runs/finetune/debug/contract_nli/facebook/bart-base/lr2e-04_constant_with_warmup_adamw_wd1e-03_500_mem10_sum_loss/run_4,True,False,8960,90.8478012084961
contract_nli,facebook/bart-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,1e-05,1,2,constant_with_warmup,512,,0.0,regular,,../runs/finetune/debug/contract_nli/facebook/bart-base/lr1e-05_constant_with_warmup_adamw_wd1e-03_512_mem0_sum_loss/run_1,True,False,2925,70.6166000366211
contract_nli,facebook/bart-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,1e-05,1,2,constant_with_warmup,512,,0.0,regular,,../runs/finetune/debug/contract_nli/facebook/bart-base/lr1e-05_constant_with_warmup_adamw_wd1e-03_512_mem0_sum_loss/run_1,True,False,8960,74.08480072021484
contract_nli,facebook/bart-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0002,1,2,constant_with_warmup,1000,,10.0,regular,,../runs/finetune/debug/contract_nli/facebook/bart-base/lr2e-04_constant_with_warmup_adamw_wd1e-03_1000_mem10_sum_loss/run_3,True,False,8960,90.8478012084961
contract_nli,facebook/bart-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0002,1,2,constant_with_warmup,1000,,10.0,regular,,../runs/finetune/debug/contract_nli/facebook/bart-base/lr2e-04_constant_with_warmup_adamw_wd1e-03_1000_mem10_sum_loss/run_2,True,False,9000,63.680198669433594
contract_nli,facebook/bart-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0002,1,2,constant_with_warmup,1000,,10.0,regular,,../runs/finetune/debug/contract_nli/facebook/bart-base/lr2e-04_constant_with_warmup_adamw_wd1e-03_1000_mem10_sum_loss/run_1,True,False,9000,90.8478012084961
contract_nli,facebook/bart-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0002,1,2,constant_with_warmup,1000,,10.0,regular,,../runs/finetune/debug/contract_nli/facebook/bart-base/lr2e-04_constant_with_warmup_adamw_wd1e-03_1000_mem10_sum_loss/run_4,True,False,8960,90.8478012084961
